Word_Count,TTR,Avg_Sent_Len,VADER_Compound,Noun,Verb,Adj,Adv,NRC_fear,NRC_anger,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,emotional,violence,family,science,death,negative_emotion,positive_emotion,id,Group
372,0.5994623655913979,11.357142857142858,0.9365,0.260752688172043,0.21774193548387097,0.09408602150537634,0.053763440860215055,0.01881720430107527,0.01881720430107527,0.03763440860215054,0.021505376344086023,0.008064516129032258,0.03225806451612903,0.0,0.0,0.0,0.0026595744680851063,0.007978723404255319,0.007978723404255319,0.0026595744680851063,3,AI_Claude_Sonnet
1296,0.3595679012345679,9.748466257668712,-0.9868,0.24305555555555555,0.20910493827160495,0.08564814814814815,0.0787037037037037,0.011574074074074073,0.009259259259259259,0.006172839506172839,0.006172839506172839,0.0038580246913580245,0.010030864197530864,0.0,0.0,0.0025412960609911056,0.0012706480304955528,0.0019059720457433292,0.0012706480304955528,0.0019059720457433292,0,Human
550,0.5327272727272727,18.91176470588235,0.9837,0.2781818181818182,0.1781818181818182,0.08,0.02727272727272727,0.03636363636363636,0.02909090909090909,0.025454545454545455,0.04363636363636364,0.016363636363636365,0.03090909090909091,0.0,0.0,0.0,0.0,0.0036101083032490976,0.0036101083032490976,0.005415162454873646,0,AI_GPT_Mini
525,0.4990476190476191,14.86046511627907,-0.9984,0.2780952380952381,0.17904761904761904,0.08190476190476191,0.0380952380952381,0.07238095238095238,0.05904761904761905,0.013333333333333334,0.045714285714285714,0.007619047619047619,0.02857142857142857,0.0019120458891013384,0.0,0.0,0.0,0.0,0.0,0.0,0,AI_Gemini_Flash
397,0.5743073047858942,20.652173913043477,-0.9977,0.22670025188916876,0.1964735516372796,0.08060453400503778,0.060453400503778336,0.05037783375314862,0.05037783375314862,0.027707808564231738,0.05037783375314862,0.020151133501259445,0.027707808564231738,0.002506265664160401,0.005012531328320802,0.0,0.0,0.007518796992481203,0.010025062656641603,0.002506265664160401,0,AI_Claude_Haiku
362,0.6077348066298343,10.976744186046512,-0.9878,0.2430939226519337,0.2513812154696133,0.06629834254143646,0.04696132596685083,0.03038674033149171,0.013812154696132596,0.016574585635359115,0.0027624309392265192,0.008287292817679558,0.024861878453038673,0.0,0.0,0.005420054200542005,0.0,0.013550135501355014,0.005420054200542005,0.0,0,AI_Claude_Sonnet
499,0.5250501002004008,18.0,0.978,0.25851703406813625,0.18637274549098196,0.09218436873747494,0.06813627254509018,0.018036072144288578,0.004008016032064128,0.006012024048096192,0.012024048096192385,0.008016032064128256,0.028056112224448898,0.0,0.0,0.0,0.006944444444444444,0.0,0.001736111111111111,0.0,1,Human
488,0.5983606557377049,24.166666666666668,0.994,0.2848360655737705,0.1721311475409836,0.09836065573770492,0.040983606557377046,0.01639344262295082,0.004098360655737705,0.03483606557377049,0.014344262295081968,0.018442622950819672,0.0430327868852459,0.0,0.0,0.0,0.00202020202020202,0.00202020202020202,0.00202020202020202,0.00808080808080808,1,AI_GPT_Mini
520,0.5596153846153846,15.357142857142858,-0.9817,0.2692307692307692,0.2153846153846154,0.09423076923076923,0.05384615384615385,0.03461538461538462,0.015384615384615385,0.021153846153846155,0.028846153846153848,0.011538461538461539,0.021153846153846155,0.0,0.0,0.0019047619047619048,0.0,0.0038095238095238095,0.0019047619047619048,0.0019047619047619048,1,AI_Gemini_Flash
409,0.5843520782396088,13.657894736842104,0.9557,0.2469437652811736,0.20048899755501223,0.07823960880195599,0.09290953545232274,0.012224938875305624,0.0024449877750611247,0.014669926650366748,0.0024449877750611247,0.012224938875305624,0.022004889975550123,0.0024271844660194173,0.0048543689320388345,0.0,0.0024271844660194173,0.0,0.0,0.0,1,AI_Claude_Haiku
364,0.6401098901098901,13.285714285714286,0.9428,0.28846153846153844,0.20604395604395603,0.10989010989010989,0.057692307692307696,0.019230769230769232,0.005494505494505495,0.02197802197802198,0.005494505494505495,0.016483516483516484,0.04395604395604396,0.0,0.0,0.0,0.005333333333333333,0.0,0.0026666666666666666,0.0026666666666666666,1,AI_Claude_Sonnet
972,0.42489711934156377,14.675324675324676,-0.9947,0.23045267489711935,0.2109053497942387,0.06790123456790123,0.059670781893004114,0.03189300411522634,0.023662551440329218,0.00823045267489712,0.029835390946502057,0.00823045267489712,0.01440329218106996,0.0008873114463176575,0.0026619343389529724,0.01064773735581189,0.0,0.0026619343389529724,0.00709849157054126,0.001774622892635315,2,Human
610,0.5262295081967213,20.7027027027027,-0.995,0.22950819672131148,0.21639344262295082,0.06229508196721312,0.05573770491803279,0.05081967213114754,0.03934426229508197,0.019672131147540985,0.04590163934426229,0.00819672131147541,0.02459016393442623,0.003316749585406302,0.004975124378109453,0.001658374792703151,0.0,0.0,0.01658374792703151,0.01990049751243781,2,AI_GPT_Mini
476,0.5525210084033614,10.883333333333333,-0.9855,0.24369747899159663,0.22268907563025211,0.09873949579831932,0.029411764705882353,0.031512605042016806,0.025210084033613446,0.0063025210084033615,0.01680672268907563,0.018907563025210083,0.012605042016806723,0.0,0.0,0.0,0.0,0.0,0.002066115702479339,0.002066115702479339,2,AI_Gemini_Flash
477,0.5241090146750524,15.81578947368421,-0.9934,0.23060796645702306,0.22641509433962265,0.050314465408805034,0.039832285115303984,0.041928721174004195,0.041928721174004195,0.016771488469601678,0.04612159329140461,0.012578616352201259,0.031446540880503145,0.004166666666666667,0.0,0.00625,0.0,0.0020833333333333333,0.010416666666666666,0.016666666666666666,2,AI_Claude_Haiku
380,0.6263157894736842,10.693877551020408,-0.9913,0.2710526315789474,0.24473684210526317,0.07631578947368421,0.05,0.031578947368421054,0.021052631578947368,0.010526315789473684,0.02368421052631579,0.010526315789473684,0.015789473684210527,0.0,0.002583979328165375,0.007751937984496124,0.002583979328165375,0.0103359173126615,0.007751937984496124,0.00516795865633075,2,AI_Claude_Sonnet
33,0.7878787878787878,12.333333333333334,0.0,0.30303030303030304,0.2727272727272727,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,AI_Gemini_Pro
458,0.5065502183406113,15.27027027027027,0.9919,0.21179039301310043,0.2096069868995633,0.06550218340611354,0.043668122270742356,0.028384279475982533,0.004366812227074236,0.017467248908296942,0.013100436681222707,0.008733624454148471,0.017467248908296942,0.0,0.0,0.007079646017699115,0.0,0.0035398230088495575,0.0,0.0017699115044247787,5,Human
519,0.5433526011560693,17.10810810810811,0.999,0.28709055876685935,0.18689788053949905,0.08477842003853564,0.03275529865125241,0.028901734104046242,0.0019267822736030828,0.04816955684007707,0.005780346820809248,0.02697495183044316,0.04046242774566474,0.0,0.0019455252918287938,0.0019455252918287938,0.0,0.0,0.0019455252918287938,0.007782101167315175,5,AI_GPT_Mini
524,0.5648854961832062,12.826923076923077,0.9722,0.2786259541984733,0.1717557251908397,0.09732824427480916,0.06870229007633588,0.03435114503816794,0.011450381679389313,0.03435114503816794,0.007633587786259542,0.019083969465648856,0.05152671755725191,0.0019193857965451055,0.0019193857965451055,0.011516314779270634,0.0019193857965451055,0.0019193857965451055,0.003838771593090211,0.0,5,AI_Gemini_Flash
450,0.5533333333333333,13.9,0.9947,0.23777777777777778,0.21333333333333335,0.08444444444444445,0.07111111111111111,0.03111111111111111,0.0044444444444444444,0.03777777777777778,0.0,0.011111111111111112,0.035555555555555556,0.004434589800443459,0.0,0.013303769401330377,0.0022172949002217295,0.0,0.0022172949002217295,0.004434589800443459,5,AI_Claude_Haiku
395,0.579746835443038,10.428571428571429,0.9877,0.23291139240506328,0.24556962025316456,0.08354430379746836,0.06329113924050633,0.020253164556962026,0.010126582278481013,0.03291139240506329,0.015189873417721518,0.010126582278481013,0.02531645569620253,0.0,0.002512562814070352,0.007537688442211055,0.0,0.002512562814070352,0.010050251256281407,0.005025125628140704,5,AI_Claude_Sonnet
303,0.570957095709571,11.027027027027026,0.5167,0.23102310231023102,0.20462046204620463,0.07920792079207921,0.0924092409240924,0.0231023102310231,0.019801980198019802,0.019801980198019802,0.0165016501650165,0.019801980198019802,0.0297029702970297,0.0,0.0024509803921568627,0.0,0.0024509803921568627,0.0,0.004901960784313725,0.0024509803921568627,7,Human
511,0.5459882583170255,16.97142857142857,0.9549,0.2720156555772994,0.1917808219178082,0.07436399217221135,0.050880626223091974,0.0273972602739726,0.009784735812133072,0.029354207436399216,0.025440313111545987,0.0136986301369863,0.04500978473581213,0.0038910505836575876,0.0,0.0,0.0019455252918287938,0.0038910505836575876,0.005836575875486381,0.005836575875486381,7,AI_GPT_Mini
454,0.5374449339207048,12.0,-0.0829,0.2775330396475771,0.19383259911894274,0.0881057268722467,0.046255506607929514,0.030837004405286344,0.004405286343612335,0.024229074889867842,0.015418502202643172,0.006607929515418502,0.039647577092511016,0.0,0.0,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.002183406113537118,0.0,7,AI_Gemini_Flash
540,0.48333333333333334,17.914285714285715,0.31,0.22407407407407406,0.20185185185185187,0.07222222222222222,0.07592592592592592,0.022222222222222223,0.003703703703703704,0.009259259259259259,0.014814814814814815,0.012962962962962963,0.027777777777777776,0.0,0.0,0.0018281535648994515,0.0018281535648994515,0.0018281535648994515,0.003656307129798903,0.0018281535648994515,7,AI_Claude_Haiku
363,0.6528925619834711,11.8,-0.9879,0.2837465564738292,0.22038567493112948,0.10192837465564739,0.03305785123966942,0.027548209366391185,0.02203856749311295,0.01928374655647383,0.03305785123966942,0.005509641873278237,0.01928374655647383,0.0,0.0,0.0,0.0,0.008086253369272238,0.013477088948787063,0.0,7,AI_Claude_Sonnet
42,0.8095238095238095,16.333333333333332,0.0,0.30952380952380953,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,AI_Gemini_Pro
535,0.508411214953271,11.321428571428571,0.4561,0.2523364485981308,0.20934579439252338,0.10093457943925234,0.06355140186915888,0.020560747663551402,0.011214953271028037,0.018691588785046728,0.022429906542056073,0.014953271028037384,0.024299065420560748,0.0,0.00315955766192733,0.00315955766192733,0.0,0.007898894154818325,0.00315955766192733,0.004739336492890996,6,Human
515,0.516504854368932,17.97142857142857,0.997,0.26019417475728157,0.1883495145631068,0.06601941747572816,0.04466019417475728,0.019417475728155338,0.011650485436893204,0.027184466019417475,0.013592233009708738,0.015533980582524271,0.027184466019417475,0.0,0.0019193857965451055,0.0,0.0,0.007677543186180422,0.0,0.005758157389635317,6,AI_GPT_Mini
462,0.551948051948052,13.9,0.9953,0.27056277056277056,0.2012987012987013,0.11255411255411256,0.04329004329004329,0.010822510822510822,0.008658008658008658,0.03463203463203463,0.023809523809523808,0.010822510822510822,0.04112554112554113,0.0,0.004347826086956522,0.002173913043478261,0.004347826086956522,0.004347826086956522,0.002173913043478261,0.004347826086956522,6,AI_Gemini_Flash
441,0.5215419501133787,13.24390243902439,0.9976,0.272108843537415,0.20408163265306123,0.07936507936507936,0.047619047619047616,0.013605442176870748,0.006802721088435374,0.045351473922902494,0.009070294784580499,0.011337868480725623,0.03854875283446712,0.0022727272727272726,0.0022727272727272726,0.0,0.0,0.004545454545454545,0.0,0.00909090909090909,6,AI_Claude_Haiku
365,0.5780821917808219,12.756756756756756,0.9407,0.27123287671232876,0.23835616438356164,0.057534246575342465,0.049315068493150684,0.019178082191780823,0.005479452054794521,0.0273972602739726,0.01643835616438356,0.0136986301369863,0.03287671232876712,0.0026455026455026454,0.0,0.005291005291005291,0.0026455026455026454,0.005291005291005291,0.005291005291005291,0.010582010582010581,6,AI_Claude_Sonnet
525,0.48,13.326530612244898,-0.9956,0.23047619047619047,0.20952380952380953,0.0838095238095238,0.06857142857142857,0.017142857142857144,0.013333333333333334,0.01904761904761905,0.011428571428571429,0.007619047619047619,0.01904761904761905,0.0,0.009188361408882083,0.0015313935681470138,0.0015313935681470138,0.0030627871362940277,0.010719754977029096,0.0015313935681470138,9,Human
659,0.5311077389984825,22.11111111111111,-0.9875,0.2503793626707132,0.19575113808801214,0.08042488619119878,0.05007587253414264,0.03490136570561457,0.021244309559939303,0.025796661608497723,0.024279210925644917,0.018209408194233688,0.02276176024279211,0.0015105740181268882,0.0015105740181268882,0.0015105740181268882,0.0,0.0030211480362537764,0.0015105740181268882,0.004531722054380665,9,AI_GPT_Mini
497,0.5633802816901409,16.157894736842106,-0.9446,0.2977867203219316,0.18108651911468812,0.09054325955734406,0.04024144869215292,0.04024144869215292,0.04627766599597585,0.018108651911468814,0.022132796780684104,0.01006036217303823,0.026156941649899398,0.0,0.0,0.0,0.0,0.0019646365422396855,0.0019646365422396855,0.0,9,AI_Gemini_Flash
461,0.544468546637744,19.357142857142858,-0.9975,0.29067245119305857,0.16702819956616052,0.06941431670281996,0.028199566160520606,0.028199566160520606,0.028199566160520606,0.010845986984815618,0.013015184381778741,0.008676789587852495,0.019522776572668113,0.0,0.010683760683760684,0.0,0.0,0.0,0.01282051282051282,0.0,9,AI_Claude_Haiku
377,0.6312997347480106,10.085106382978724,0.9402,0.29708222811671087,0.1856763925729443,0.09549071618037135,0.03183023872679045,0.034482758620689655,0.021220159151193633,0.013262599469496022,0.010610079575596816,0.010610079575596816,0.026525198938992044,0.0,0.0,0.007832898172323759,0.0,0.0,0.0,0.0,9,AI_Claude_Sonnet
213,0.5727699530516432,17.176470588235293,0.782,0.15023474178403756,0.24413145539906103,0.08450704225352113,0.08450704225352113,0.009389671361502348,0.004694835680751174,0.014084507042253521,0.0,0.004694835680751174,0.018779342723004695,0.0,0.0,0.003424657534246575,0.003424657534246575,0.0,0.003424657534246575,0.0,8,Human
563,0.566607460035524,19.083333333333332,0.9973,0.24511545293072823,0.2113676731793961,0.08348134991119005,0.047957371225577264,0.019538188277087035,0.017761989342806393,0.02486678507992895,0.010657193605683837,0.028419182948490232,0.02486678507992895,0.0,0.0,0.0,0.0035650623885918,0.0,0.0,0.0017825311942959,8,AI_GPT_Mini
392,0.6096938775510204,13.368421052631579,-0.9629,0.2602040816326531,0.21173469387755103,0.08673469387755102,0.08928571428571429,0.02806122448979592,0.03826530612244898,0.02806122448979592,0.02295918367346939,0.012755102040816327,0.03826530612244898,0.009779951100244499,0.0024449877750611247,0.0,0.0024449877750611247,0.0,0.0,0.0024449877750611247,8,AI_Gemini_Flash
435,0.5977011494252874,22.454545454545453,-0.216,0.26666666666666666,0.1839080459770115,0.12413793103448276,0.07816091954022988,0.03218390804597701,0.013793103448275862,0.013793103448275862,0.01839080459770115,0.020689655172413793,0.04367816091954023,0.0045351473922902496,0.0022675736961451248,0.0,0.018140589569160998,0.0,0.0022675736961451248,0.0,8,AI_Claude_Haiku
319,0.6332288401253918,10.209302325581396,-0.816,0.2664576802507837,0.21003134796238246,0.06896551724137931,0.06896551724137931,0.0219435736677116,0.0219435736677116,0.018808777429467086,0.02821316614420063,0.01567398119122257,0.0219435736677116,0.0,0.0,0.0,0.00303951367781155,0.0,0.0,0.0,8,AI_Claude_Sonnet
854,0.45550351288056207,17.482142857142858,-0.9807,0.25878220140515223,0.1885245901639344,0.09133489461358314,0.07259953161592506,0.00585480093676815,0.00234192037470726,0.00585480093676815,0.00936768149882904,0.00468384074941452,0.01873536299765808,0.0010214504596527069,0.0020429009193054137,0.0010214504596527069,0.0030643513789581204,0.0040858018386108275,0.006128702757916241,0.0020429009193054137,10,Human
537,0.5400372439478585,16.82051282051282,0.9936,0.27001862197392923,0.1564245810055866,0.0931098696461825,0.04283054003724395,0.0186219739292365,0.0074487895716946,0.0186219739292365,0.0148975791433892,0.0111731843575419,0.0223463687150838,0.0018315018315018315,0.0018315018315018315,0.0018315018315018315,0.0018315018315018315,0.0,0.005494505494505495,0.0018315018315018315,10,AI_GPT_Mini
401,0.6159600997506235,11.23913043478261,0.9774,0.27680798004987534,0.1770573566084788,0.11221945137157108,0.04987531172069826,0.029925187032418952,0.022443890274314215,0.02493765586034913,0.022443890274314215,0.00997506234413965,0.02743142144638404,0.0024449877750611247,0.0024449877750611247,0.0,0.0024449877750611247,0.0024449877750611247,0.004889975550122249,0.007334963325183374,10,AI_Gemini_Flash
420,0.5476190476190477,20.956521739130434,0.9585,0.26904761904761904,0.1880952380952381,0.09523809523809523,0.04047619047619048,0.009523809523809525,0.002380952380952381,0.016666666666666666,0.014285714285714285,0.01904761904761905,0.023809523809523808,0.0,0.0,0.002364066193853428,0.004728132387706856,0.0,0.0,0.004728132387706856,10,AI_Claude_Haiku
383,0.5926892950391645,10.977777777777778,-0.9179,0.26631853785900783,0.2010443864229765,0.1122715404699739,0.05221932114882506,0.015665796344647518,0.013054830287206266,0.010443864229765013,0.020887728459530026,0.010443864229765013,0.005221932114882507,0.0,0.0076726342710997444,0.005115089514066497,0.005115089514066497,0.010230179028132993,0.01278772378516624,0.0025575447570332483,10,AI_Claude_Sonnet
454,0.4955947136563877,25.285714285714285,0.9548,0.24008810572687225,0.21145374449339208,0.06828193832599119,0.07268722466960352,0.0022026431718061676,0.004405286343612335,0.011013215859030838,0.006607929515418502,0.013215859030837005,0.022026431718061675,0.0,0.003766478342749529,0.0,0.0,0.0,0.009416195856873822,0.0,11,Human
613,0.47797716150081565,18.902439024390244,0.979,0.2528548123980424,0.19249592169657423,0.07504078303425775,0.05546492659053834,0.013050570962479609,0.009787928221859706,0.03099510603588907,0.01468189233278956,0.011419249592169658,0.02773246329526917,0.006578947368421052,0.001644736842105263,0.001644736842105263,0.0,0.0,0.008223684210526315,0.0,11,AI_GPT_Mini
418,0.5454545454545454,10.38888888888889,-0.7589,0.25598086124401914,0.20095693779904306,0.07177033492822966,0.0861244019138756,0.009569377990430622,0.011961722488038277,0.019138755980861243,0.011961722488038277,0.014354066985645933,0.0215311004784689,0.004750593824228029,0.0023752969121140144,0.0,0.0,0.0,0.007125890736342043,0.0023752969121140144,11,AI_Gemini_Flash
471,0.5095541401273885,14.512820512820513,-0.9445,0.2484076433121019,0.18895966029723993,0.07855626326963906,0.07430997876857749,0.016985138004246284,0.006369426751592357,0.012738853503184714,0.010615711252653927,0.012738853503184714,0.021231422505307854,0.0,0.0021008403361344537,0.0021008403361344537,0.0,0.0,0.004201680672268907,0.0021008403361344537,11,AI_Claude_Haiku
356,0.5533707865168539,9.407407407407407,-0.9783,0.2893258426966292,0.20224719101123595,0.07865168539325842,0.056179775280898875,0.03089887640449438,0.0028089887640449437,0.0056179775280898875,0.008426966292134831,0.0056179775280898875,0.033707865168539325,0.0,0.0,0.0,0.0,0.0,0.005509641873278237,0.0,11,AI_Claude_Sonnet
669,0.47234678624813153,13.813559322033898,-0.9813,0.21375186846038863,0.21524663677130046,0.08370702541106129,0.06427503736920777,0.03288490284005979,0.02391629297458894,0.014947683109118086,0.013452914798206279,0.01046337817638266,0.03736920777279522,0.0,0.008588957055214725,0.001226993865030675,0.0036809815950920245,0.012269938650306749,0.013496932515337423,0.007361963190184049,12,Human
580,0.5224137931034483,22.3,-0.9952,0.3,0.15172413793103448,0.06896551724137931,0.03620689655172414,0.056896551724137934,0.04482758620689655,0.017241379310344827,0.029310344827586206,0.017241379310344827,0.03103448275862069,0.005154639175257732,0.001718213058419244,0.003436426116838488,0.003436426116838488,0.005154639175257732,0.005154639175257732,0.00859106529209622,12,AI_GPT_Mini
443,0.6094808126410836,11.333333333333334,-0.9959,0.27765237020316025,0.22573363431151242,0.09255079006772009,0.03611738148984198,0.06320541760722348,0.05191873589164785,0.03611738148984198,0.024830699774266364,0.013544018058690745,0.045146726862302484,0.006666666666666667,0.0,0.0,0.0022222222222222222,0.0022222222222222222,0.0044444444444444444,0.0044444444444444444,12,AI_Gemini_Flash
432,0.5231481481481481,12.78048780487805,0.9346,0.2523148148148148,0.18287037037037038,0.09953703703703703,0.037037037037037035,0.034722222222222224,0.023148148148148147,0.027777777777777776,0.020833333333333332,0.013888888888888888,0.04398148148148148,0.0,0.004618937644341801,0.0,0.004618937644341801,0.004618937644341801,0.0023094688221709007,0.004618937644341801,12,AI_Claude_Haiku
364,0.6428571428571429,10.08,0.8893,0.2664835164835165,0.22802197802197802,0.0989010989010989,0.03571428571428571,0.046703296703296704,0.04395604395604396,0.019230769230769232,0.027472527472527472,0.01098901098901099,0.027472527472527472,0.0,0.002631578947368421,0.0,0.0,0.005263157894736842,0.005263157894736842,0.002631578947368421,12,AI_Claude_Sonnet
171,0.5614035087719298,9.304347826086957,0.6714,0.14619883040935672,0.2982456140350877,0.05847953216374269,0.10526315789473684,0.029239766081871343,0.017543859649122806,0.005847953216374269,0.029239766081871343,0.005847953216374269,0.005847953216374269,0.014018691588785047,0.014018691588785047,0.004672897196261682,0.0,0.004672897196261682,0.018691588785046728,0.014018691588785047,14,Human
533,0.3621013133208255,13.186440677966102,0.9777,0.20637898686679174,0.2964352720450281,0.07879924953095685,0.0600375234521576,0.0150093808630394,0.016885553470919325,0.013133208255159476,0.02626641651031895,0.0075046904315197,0.016885553470919325,0.003816793893129771,0.009541984732824428,0.0,0.0,0.0,0.01717557251908397,0.007633587786259542,14,AI_GPT_Mini
532,0.34962406015037595,8.122448979591837,0.9975,0.20488721804511278,0.26127819548872183,0.07142857142857142,0.09586466165413533,0.0018796992481203006,0.007518796992481203,0.020676691729323307,0.005639097744360902,0.0018796992481203006,0.020676691729323307,0.0,0.0,0.005681818181818182,0.001893939393939394,0.003787878787878788,0.005681818181818182,0.007575757575757576,14,AI_Gemini_Flash
298,0.5167785234899329,8.51923076923077,0.7452,0.2348993288590604,0.20134228187919462,0.09395973154362416,0.1040268456375839,0.040268456375838924,0.016778523489932886,0.013422818791946308,0.03691275167785235,0.006711409395973154,0.026845637583892617,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0033003300330033004,0.0033003300330033004,14,AI_Claude_Haiku
376,0.3829787234042553,8.103896103896103,0.9788,0.2127659574468085,0.26595744680851063,0.06914893617021277,0.061170212765957445,0.0,0.0,0.010638297872340425,0.0,0.0026595744680851063,0.018617021276595744,0.005089058524173028,0.0,0.005089058524173028,0.0,0.005089058524173028,0.002544529262086514,0.002544529262086514,14,AI_Claude_Sonnet
706,0.46458923512747874,20.256410256410255,-0.9979,0.23796033994334279,0.19121813031161472,0.06373937677053824,0.06373937677053824,0.021246458923512748,0.012747875354107648,0.012747875354107648,0.024079320113314446,0.0113314447592068,0.015580736543909348,0.002531645569620253,0.012658227848101266,0.002531645569620253,0.002531645569620253,0.008860759493670886,0.012658227848101266,0.0012658227848101266,13,Human
575,0.5217391304347826,22.393939393939394,-0.9441,0.2591304347826087,0.20695652173913043,0.06260869565217392,0.029565217391304348,0.029565217391304348,0.017391304347826087,0.019130434782608695,0.03304347826086956,0.010434782608695653,0.03130434782608696,0.0017331022530329288,0.0,0.0,0.0,0.0,0.005199306759098787,0.0,13,AI_GPT_Mini
445,0.5707865168539326,13.948717948717949,-0.8892,0.2853932584269663,0.1707865168539326,0.09213483146067415,0.051685393258426963,0.024719101123595506,0.008988764044943821,0.008988764044943821,0.020224719101123594,0.0044943820224719105,0.015730337078651686,0.0,0.002232142857142857,0.0,0.0,0.004464285714285714,0.002232142857142857,0.002232142857142857,13,AI_Gemini_Flash
450,0.48444444444444446,27.05263157894737,-0.9847,0.26666666666666666,0.1511111111111111,0.07333333333333333,0.03777777777777778,0.03333333333333333,0.02,0.006666666666666667,0.03111111111111111,0.008888888888888889,0.03111111111111111,0.0,0.0,0.0,0.0,0.0,0.006593406593406593,0.0,13,AI_Claude_Haiku
371,0.5633423180592992,7.681159420289855,-0.985,0.2857142857142857,0.22911051212938005,0.07008086253369272,0.03773584905660377,0.013477088948787063,0.013477088948787063,0.0026954177897574125,0.026954177897574125,0.008086253369272238,0.029649595687331536,0.0,0.0,0.0,0.0026246719160104987,0.0026246719160104987,0.0026246719160104987,0.0,13,AI_Claude_Sonnet
252,0.5952380952380952,14.8,-0.5393,0.19047619047619047,0.2777777777777778,0.12698412698412698,0.07539682539682539,0.011904761904761904,0.007936507936507936,0.027777777777777776,0.011904761904761904,0.01984126984126984,0.01984126984126984,0.0033783783783783786,0.0,0.0,0.0,0.0,0.013513513513513514,0.006756756756756757,15,Human
